supplierShopId,vitrineShopId,recommendationScore
andar-wallets.myshopify.com,clwo37z9k3728101bx2fh6vny8t,0.01470588235
modern-picnic-ny.myshopify.com,clwo37z9k3728101bx2fh6vny8t,0.01470588235
cozys.myshopify.com,clwo37z9k3728101bx2fh6vny8t,0.01470588235
trendy-ties.myshopify.com,clwo37z9k3728101bx2fh6vny8t,0.08823529412
alden-threads.myshopify.com,clwo37z9k3728101bx2fh6vny8t,0.3538085672
kyte-baby-co.myshopify.com,clwo37z9k3728101bx2fh6vny8t,0.01470588235
lemon-drop-love.myshopify.com,clwo37z9k3728101bx2fh6vny8t,0.3537836786
4134f605-4d0b-4088-b592-f1b5eb16a0fa,clwo37z9k3728101bx2fh6vny8t,0.01470588235
thread-llc.myshopify.com,clwo37z9k3728101bx2fh6vny8t,0.01470588235
olive-ave-boutique.myshopify.com,clwo37z9k3728101bx2fh6vny8t,0.08823529412
modern-piggy.myshopify.com,clwo37z9k3728101bx2fh6vny8t,0.01470588235
chingulis-creations.myshopify.com,clwo37z9k3728101bx2fh6vny8t,0.01470588235
tubby-todd-bath-co.myshopify.com,clwo37z9k3728101bx2fh6vny8t,0.01470588235
blue-white-collar.myshopify.com,clwo37z9k3728101bx2fh6vny8t,0.01470588235
firefly2019.myshopify.com,clwo37z9k3728101bx2fh6vny8t,0.356238336
saltytubco.myshopify.com,jordansfaves,0.7647058824
the-haircut-box.myshopify.com,jordansfaves,0.1029411765
testbig.myshopify.com,jordansfaves,0.1029411765
f644a5c1-07c7-4637-918d-4dee3f8db9af,jordansfaves,0.07352941176
mylola-com.myshopify.com,jordansfaves,0.02941176471
3a13fa-2.myshopify.com,jordansfaves,0.07352941176
two-peas-and-their-pod.myshopify.com,jordansfaves,0.07352941176
g2gproteinbar.myshopify.com,jordansfaves,0.02941176471
shitthatiknit.myshopify.com,jordansfaves,0.3602319303
fullmhouse.myshopify.com,jordansfaves,0.07352941176
e0f54c04-8029-46fa-9328-3b08e4847473,jordansfaves,0.07352941176
063371cf-8d93-437d-8a97-4584a9a9343f,jordansfaves,0.02941176471
beddys.myshopify.com,jordansfaves,0.07352941176
you-ay.myshopify.com,jordansfaves,0.07352941176
082dc6.myshopify.com,jordansfaves,0.1029411765
viori-beauty.myshopify.com,jordansfaves,0.07352941176
andar-wallets.myshopify.com,jordansfaves,0.07352941176
trendy-ties.myshopify.com,jordansfaves,0.1029411765
alden-threads.myshopify.com,jordansfaves,0.3574037911
lemon-drop-love.myshopify.com,jordansfaves,0.3798216732
shopsolesisters.myshopify.com,jordansfaves,0.07352941176
thread-llc.myshopify.com,jordansfaves,0.02941176471
owala.myshopify.com,jordansfaves,0.7647058824
olive-ave-boutique.myshopify.com,jordansfaves,0.1029411765
shine-cosmetics-corporate.myshopify.com,jordansfaves,0.1029411765
modernandchicboutique.myshopify.com,jordansfaves,0.7647058824
the-sweet-tooth-fairy.myshopify.com,jordansfaves,0.07352941176
mixhers2.myshopify.com,jordansfaves,0.1029411765
coconu-staging.myshopify.com,jordansfaves,0.02941176471
tobiq.myshopify.com,jordansfaves,0.07352941176
9be6654c-ef41-4ab1-9a52-6046cc5d9dfb,jordansfaves,0.02941176471
fresh-fixes.myshopify.com,jordansfaves,0.07352941176
simply-sade-jane.myshopify.com,jordansfaves,0.07352941176
howdoesshe.myshopify.com,jordansfaves,0.07352941176
emily-ley.myshopify.com,jordansfaves,0.07352941176
the-lola-blanket.myshopify.com,jordansfaves,0.1029411765
leatherbys-family-creamery.myshopify.com,jordansfaves,0.3679602218
cleansimpleeats.myshopify.com,jordansfaves,0.07352941176
abiayres.myshopify.com,jordansfaves,0.07352941176
ivie-lola.myshopify.com,jordansfaves,0.3667440123
tubby-todd-bath-co.myshopify.com,jordansfaves,0.02941176471
twenty-five-days-of-christ-4.myshopify.com,jordansfaves,0.07352941176
firefly2019.myshopify.com,jordansfaves,0.3638481682
laticoleathers.myshopify.com,clwr65n5t468381pse2lfsyccb,0.01470588235
063371cf-8d93-437d-8a97-4584a9a9343f,clwr65n5t468381pse2lfsyccb,0.01470588235
alden-threads.myshopify.com,clwr65n5t468381pse2lfsyccb,0.3538085672
lemon-drop-love.myshopify.com,clwr65n5t468381pse2lfsyccb,0.3526467037
modernandchicboutique.myshopify.com,clwr65n5t468381pse2lfsyccb,0.01470588235
fresh-fixes.myshopify.com,clwr65n5t468381pse2lfsyccb,0.01470588235
dorseyshop.myshopify.com,clwr65n5t468381pse2lfsyccb,0.01470588235
firefly2019.myshopify.com,clwr65n5t468381pse2lfsyccb,0.356238336
livefashionable.myshopify.com,clwlqae361448661e4s7em10uwl,0.04411764706
saltytubco.myshopify.com,clwlqae361448661e4s7em10uwl,0.02941176471
nori-press.myshopify.com,clwlqae361448661e4s7em10uwl,0.02941176471
kryo-gear.myshopify.com,clwlqae361448661e4s7em10uwl,0.04411764706
f0e1341a-0a47-4dbb-b17e-99da3d8160f0,clwlqae361448661e4s7em10uwl,0.02941176471
6536ec.myshopify.com,clwlqae361448661e4s7em10uwl,0.01470588235
maya-parfum.myshopify.com,clwlqae361448661e4s7em10uwl,0.01470588235
kinfield.myshopify.com,clwlqae361448661e4s7em10uwl,0.02941176471
viori-beauty.myshopify.com,clwlqae361448661e4s7em10uwl,0.01470588235
alden-threads.myshopify.com,clwlqae361448661e4s7em10uwl,0.359446708
lemon-drop-love.myshopify.com,clwlqae361448661e4s7em10uwl,0.3628210496
woolx.myshopify.com,clwlqae361448661e4s7em10uwl,0.01470588235
owala.myshopify.com,clwlqae361448661e4s7em10uwl,0.02941176471
modernandchicboutique.myshopify.com,clwlqae361448661e4s7em10uwl,0.01470588235
mixhers2.myshopify.com,clwlqae361448661e4s7em10uwl,0.02941176471
coconu-staging.myshopify.com,clwlqae361448661e4s7em10uwl,0.02941176471
100-pure.myshopify.com,clwlqae361448661e4s7em10uwl,0.04411764706
janstowelstore.myshopify.com,clwlqae361448661e4s7em10uwl,0.01470588235
my-skin-routine.myshopify.com,clwlqae361448661e4s7em10uwl,0.01470588235
picnic-time-brands.myshopify.com,clwlqae361448661e4s7em10uwl,0.01470588235
firefly2019.myshopify.com,clwlqae361448661e4s7em10uwl,0.360822228
livefashionable.myshopify.com,clwht90p96760841k11bsg7sn8b,0.01470588235
alden-threads.myshopify.com,clwht90p96760841k11bsg7sn8b,0.3551968025
lemon-drop-love.myshopify.com,clwht90p96760841k11bsg7sn8b,0.3539378849
firefly2019.myshopify.com,clwht90p96760841k11bsg7sn8b,0.3567800724
yardbird-outside.myshopify.com,clwht90p96760841k11bsg7sn8b,0.01470588235
testbig.myshopify.com,clx2dpnst45881b0pagd4ok65,0.04411764706
kryo-gear.myshopify.com,clx2dpnst45881b0pagd4ok65,0.04411764706
us-currentbody.myshopify.com,clx2dpnst45881b0pagd4ok65,0.01470588235
lemon-drop-love.myshopify.com,clx2dpnst45881b0pagd4ok65,0.3564456936
coconu-staging.myshopify.com,clx2dpnst45881b0pagd4ok65,0.04411764706
tobiq.myshopify.com,clx2dpnst45881b0pagd4ok65,0.01470588235
nathan-home.myshopify.com,clx2dpnst45881b0pagd4ok65,0.01470588235
livefashionable.myshopify.com,clx2h8ae81082561b0plxnbdbtp,0.01470588235
saltytubco.myshopify.com,clx2h8ae81082561b0plxnbdbtp,0.02941176471
trueclassictees-com.myshopify.com,clx2h8ae81082561b0plxnbdbtp,0.01470588235
testbig.myshopify.com,clx2h8ae81082561b0plxnbdbtp,0.04411764706
istolemyboyfriendsshirt.myshopify.com,clx2h8ae81082561b0plxnbdbtp,0.01470588235
pmdb.myshopify.com,clx2h8ae81082561b0plxnbdbtp,0.04411764706
g2gproteinbar.myshopify.com,clx2h8ae81082561b0plxnbdbtp,0.01470588235
caraway-home.myshopify.com,clx2h8ae81082561b0plxnbdbtp,0.01470588235
fullmhouse.myshopify.com,clx2h8ae81082561b0plxnbdbtp,0.07352941176
e0f54c04-8029-46fa-9328-3b08e4847473,clx2h8ae81082561b0plxnbdbtp,0.01470588235
us-currentbody.myshopify.com,clx2h8ae81082561b0plxnbdbtp,0.02941176471
082dc6.myshopify.com,clx2h8ae81082561b0plxnbdbtp,0.02941176471
viori-beauty.myshopify.com,clx2h8ae81082561b0plxnbdbtp,0.01470588235
andar-wallets.myshopify.com,clx2h8ae81082561b0plxnbdbtp,0.04411764706
trendy-ties.myshopify.com,clx2h8ae81082561b0plxnbdbtp,0.01470588235
lemon-drop-love.myshopify.com,clx2h8ae81082561b0plxnbdbtp,0.3641072214
toesox-tavinoir.myshopify.com,clx2h8ae81082561b0plxnbdbtp,0.01470588235
owala.myshopify.com,clx2h8ae81082561b0plxnbdbtp,0.04411764706
olive-ave-boutique.myshopify.com,clx2h8ae81082561b0plxnbdbtp,0.01470588235
shine-cosmetics-corporate.myshopify.com,clx2h8ae81082561b0plxnbdbtp,0.04411764706
modernandchicboutique.myshopify.com,clx2h8ae81082561b0plxnbdbtp,0.01470588235
mixhers2.myshopify.com,clx2h8ae81082561b0plxnbdbtp,0.1176470588
9be6654c-ef41-4ab1-9a52-6046cc5d9dfb,clx2h8ae81082561b0plxnbdbtp,0.07352941176
3d65b3ce-3255-41b4-a986-aa406238681f,clx2h8ae81082561b0plxnbdbtp,0.01470588235
the-pony-pick.myshopify.com,clx2h8ae81082561b0plxnbdbtp,0.02941176471
whiskware.myshopify.com,clx2h8ae81082561b0plxnbdbtp,0.01470588235
blue-white-collar.myshopify.com,clx2h8ae81082561b0plxnbdbtp,0.04411764706
fresh-clean-tees.myshopify.com,clx2h8ae81082561b0plxnbdbtp,0.01470588235
livefashionable.myshopify.com,clx2kksnw2292041b0pq10u6xhg,0.04411764706
testbig.myshopify.com,clx2kksnw2292041b0pq10u6xhg,0.04411764706
kitschllc.myshopify.com,clx2kksnw2292041b0pq10u6xhg,0.04411764706
kryo-gear.myshopify.com,clx2kksnw2292041b0pq10u6xhg,0.01470588235
amberlynncollection.myshopify.com,clx2kksnw2292041b0pq10u6xhg,0.02941176471
e0f54c04-8029-46fa-9328-3b08e4847473,clx2kksnw2292041b0pq10u6xhg,0.01470588235
spicewallabrand.myshopify.com,clx2kksnw2292041b0pq10u6xhg,0.01470588235
mmlf-admin.myshopify.com,clx2kksnw2292041b0pq10u6xhg,0.01470588235
puzzlefolk.myshopify.com,clx2kksnw2292041b0pq10u6xhg,0.04411764706
pretzels-shop.myshopify.com,clx2kksnw2292041b0pq10u6xhg,0.01470588235
viori-beauty.myshopify.com,clx2kksnw2292041b0pq10u6xhg,0.01470588235
worldspicemerchants.myshopify.com,clx2kksnw2292041b0pq10u6xhg,0.01470588235
andar-wallets.myshopify.com,clx2kksnw2292041b0pq10u6xhg,0.01470588235
kyte-baby-co.myshopify.com,clx2kksnw2292041b0pq10u6xhg,0.01470588235
lemon-drop-love.myshopify.com,clx2kksnw2292041b0pq10u6xhg,0.3715570653
kettleandfire.myshopify.com,clx2kksnw2292041b0pq10u6xhg,0.01470588235
meetalleyoop.myshopify.com,clx2kksnw2292041b0pq10u6xhg,0.02941176471
olive-ave-boutique.myshopify.com,clx2kksnw2292041b0pq10u6xhg,0.02941176471
shine-cosmetics-corporate.myshopify.com,clx2kksnw2292041b0pq10u6xhg,0.04411764706
e5341a-39.myshopify.com,clx2kksnw2292041b0pq10u6xhg,0.01470588235
coconu-staging.myshopify.com,clx2kksnw2292041b0pq10u6xhg,0.01470588235
cool-jams-store.myshopify.com,clx2kksnw2292041b0pq10u6xhg,0.01470588235
scoutbags.myshopify.com,clx2kksnw2292041b0pq10u6xhg,0.04411764706
common-good-shop.myshopify.com,clx2kksnw2292041b0pq10u6xhg,0.01470588235
shamelesssnacks.myshopify.com,clx2kksnw2292041b0pq10u6xhg,0.01470588235
nantucketcrisps.myshopify.com,clx2kksnw2292041b0pq10u6xhg,0.01470588235
cf29c4.myshopify.com,clx2kksnw2292041b0pq10u6xhg,0.01470588235
ophelia-indigo.myshopify.com,clx2kksnw2292041b0pq10u6xhg,0.02941176471
fresh-fixes.myshopify.com,clx2kksnw2292041b0pq10u6xhg,0.01470588235
the-monogram-corner-shop.myshopify.com,clx2kksnw2292041b0pq10u6xhg,0.02941176471
tubby-todd-bath-co.myshopify.com,clx2kksnw2292041b0pq10u6xhg,0.01470588235
beth-ladd-collections.myshopify.com,clx2kksnw2292041b0pq10u6xhg,0.02941176471
dycegames.myshopify.com,clx2kksnw2292041b0pq10u6xhg,0.01470588235
great-jones-goods.myshopify.com,clx43sgjj1276031pwdn9uhlpjb,0.01470588235
trueclassictees-com.myshopify.com,clx43sgjj1276031pwdn9uhlpjb,0.01470588235
nori-press.myshopify.com,clx43sgjj1276031pwdn9uhlpjb,0.01470588235
kitschllc.myshopify.com,clx43sgjj1276031pwdn9uhlpjb,0.01470588235
g2gproteinbar.myshopify.com,clx43sgjj1276031pwdn9uhlpjb,0.01470588235
caraway-home.myshopify.com,clx43sgjj1276031pwdn9uhlpjb,0.01470588235
chappy-wrap.myshopify.com,clx43sgjj1276031pwdn9uhlpjb,0.01470588235
e0f54c04-8029-46fa-9328-3b08e4847473,clx43sgjj1276031pwdn9uhlpjb,0.01470588235
maya-parfum.myshopify.com,clx43sgjj1276031pwdn9uhlpjb,0.01470588235
shop-mentionables.myshopify.com,clx43sgjj1276031pwdn9uhlpjb,0.01470588235
madeincookware.myshopify.com,clx43sgjj1276031pwdn9uhlpjb,0.01470588235
andar-wallets.myshopify.com,clx43sgjj1276031pwdn9uhlpjb,0.01470588235
cozys.myshopify.com,clx43sgjj1276031pwdn9uhlpjb,0.01470588235
trendy-ties.myshopify.com,clx43sgjj1276031pwdn9uhlpjb,0.01470588235
lemon-drop-love.myshopify.com,clx43sgjj1276031pwdn9uhlpjb,0.3594214552
thread-llc.myshopify.com,clx43sgjj1276031pwdn9uhlpjb,0.01470588235
owala.myshopify.com,clx43sgjj1276031pwdn9uhlpjb,0.01470588235
kobuk-leather-co.myshopify.com,clx43sgjj1276031pwdn9uhlpjb,0.01470588235
the-sweet-tooth-fairy.myshopify.com,clx43sgjj1276031pwdn9uhlpjb,0.01470588235
mixhers2.myshopify.com,clx43sgjj1276031pwdn9uhlpjb,0.01470588235
coconu-staging.myshopify.com,clx43sgjj1276031pwdn9uhlpjb,0.01470588235
3d65b3ce-3255-41b4-a986-aa406238681f,clx43sgjj1276031pwdn9uhlpjb,0.01470588235
the-lola-blanket.myshopify.com,clx43sgjj1276031pwdn9uhlpjb,0.01470588235
85bfc6bd-69a3-484b-bed8-9fc14933a247,clx43sgjj1276031pwdn9uhlpjb,0.01470588235
whiskware.myshopify.com,clx43sgjj1276031pwdn9uhlpjb,0.01470588235
dycegames.myshopify.com,clx43sgjj1276031pwdn9uhlpjb,0.01470588235
kitschllc.myshopify.com,nikspicks,0.02941176471
caraway-home.myshopify.com,nikspicks,0.1029411765
shitthatiknit.myshopify.com,nikspicks,0.3659010356
us-currentbody.myshopify.com,nikspicks,0.07352941176
maya-parfum.myshopify.com,nikspicks,0.02941176471
minorhistory.myshopify.com,nikspicks,0.07352941176
boarderie.myshopify.com,nikspicks,0.3656821967
alden-threads.myshopify.com,nikspicks,0.3590449094
lemon-drop-love.myshopify.com,nikspicks,0.3608330863
the-pillowscarf.myshopify.com,nikspicks,0.07352941176
owala.myshopify.com,nikspicks,0.02941176471
mixhers2.myshopify.com,nikspicks,0.02941176471
sand-cloud.myshopify.com,nikspicks,0.07352941176
versed-skin.myshopify.com,nikspicks,0.1029411765
leatherbys-family-creamery.myshopify.com,nikspicks,0.3661542606
altfragrances.myshopify.com,nikspicks,0.02941176471
ivie-lola.myshopify.com,nikspicks,0.3649157029
firefly2019.myshopify.com,nikspicks,0.3597188445
2d19588e-4dc7-4e1d-9b9e-4119765ab9bc,nikspicks,0.07352941176
drawers-clothing.myshopify.com,nikspicks,0.360848825
the-haircut-box.myshopify.com,clyg4gmdz3753221pugnpyz8voo,0.07352941176
testbig.myshopify.com,clyg4gmdz3753221pugnpyz8voo,0.02941176471
pmdb.myshopify.com,clyg4gmdz3753221pugnpyz8voo,0.02941176471
kitschllc.myshopify.com,clyg4gmdz3753221pugnpyz8voo,0.02941176471
g2gproteinbar.myshopify.com,clyg4gmdz3753221pugnpyz8voo,0.07352941176
theeffortlessbeautyco.myshopify.com,clyg4gmdz3753221pugnpyz8voo,0.02941176471
fullmhouse.myshopify.com,clyg4gmdz3753221pugnpyz8voo,0.1029411765
beddys.myshopify.com,clyg4gmdz3753221pugnpyz8voo,0.07352941176
you-ay.myshopify.com,clyg4gmdz3753221pugnpyz8voo,0.07352941176
082dc6.myshopify.com,clyg4gmdz3753221pugnpyz8voo,0.07352941176
lillie-eats-and-tells-shop.myshopify.com,clyg4gmdz3753221pugnpyz8voo,0.07352941176
cozys.myshopify.com,clyg4gmdz3753221pugnpyz8voo,0.07352941176
olive-ave-boutique.myshopify.com,clyg4gmdz3753221pugnpyz8voo,0.07352941176
shine-cosmetics-corporate.myshopify.com,clyg4gmdz3753221pugnpyz8voo,0.1029411765
the-sweet-tooth-fairy.myshopify.com,clyg4gmdz3753221pugnpyz8voo,0.07352941176
mixhers2.myshopify.com,clyg4gmdz3753221pugnpyz8voo,0.07352941176
9be6654c-ef41-4ab1-9a52-6046cc5d9dfb,clyg4gmdz3753221pugnpyz8voo,0.07352941176
oil-babe.myshopify.com,clyg4gmdz3753221pugnpyz8voo,0.07352941176
simply-sade-jane.myshopify.com,clyg4gmdz3753221pugnpyz8voo,0.07352941176
howdoesshe.myshopify.com,clyg4gmdz3753221pugnpyz8voo,0.07352941176
rock-ruddle-usa.myshopify.com,clyg4gmdz3753221pugnpyz8voo,0.02941176471
3d65b3ce-3255-41b4-a986-aa406238681f,clyg4gmdz3753221pugnpyz8voo,0.07352941176
cleansimpleeats.myshopify.com,clyg4gmdz3753221pugnpyz8voo,0.07352941176
abiayres.myshopify.com,clyg4gmdz3753221pugnpyz8voo,0.07352941176
nori-press.myshopify.com,clx9n75zz6770551bynhv8x01ur,0.02941176471
pmdb.myshopify.com,clx9n75zz6770551bynhv8x01ur,0.02941176471
kitschllc.myshopify.com,clx9n75zz6770551bynhv8x01ur,0.04411764706
caraway-home.myshopify.com,clx9n75zz6770551bynhv8x01ur,0.04411764706
chappy-wrap.myshopify.com,clx9n75zz6770551bynhv8x01ur,0.04411764706
petit-peony.myshopify.com,clx9n75zz6770551bynhv8x01ur,0.01470588235
maya-parfum.myshopify.com,clx9n75zz6770551bynhv8x01ur,0.02941176471
beddys.myshopify.com,clx9n75zz6770551bynhv8x01ur,0.02941176471
sea-marie-designs.myshopify.com,clx9n75zz6770551bynhv8x01ur,0.02941176471
joanna-buchanan.myshopify.com,clx9n75zz6770551bynhv8x01ur,0.02941176471
kyte-baby-co.myshopify.com,clx9n75zz6770551bynhv8x01ur,0.01470588235
lemon-drop-love.myshopify.com,clx9n75zz6770551bynhv8x01ur,0.3709607175
owala.myshopify.com,clx9n75zz6770551bynhv8x01ur,0.02941176471
gia-roma.myshopify.com,clx9n75zz6770551bynhv8x01ur,0.02941176471
dudley-stephens.myshopify.com,clx9n75zz6770551bynhv8x01ur,0.01470588235
0327ae00-6694-4abc-a80a-dae056a20fca,clx9n75zz6770551bynhv8x01ur,0.02941176471
versed-skin.myshopify.com,clx9n75zz6770551bynhv8x01ur,0.01470588235
home-and-kind.myshopify.com,clx9n75zz6770551bynhv8x01ur,0.02941176471
emily-ley.myshopify.com,clx9n75zz6770551bynhv8x01ur,0.02941176471
sara-fitz.myshopify.com,clx9n75zz6770551bynhv8x01ur,0.02941176471
the-monogram-corner-shop.myshopify.com,clx9n75zz6770551bynhv8x01ur,0.02941176471
tubby-todd-bath-co.myshopify.com,clx9n75zz6770551bynhv8x01ur,0.01470588235
florence-eiseman.myshopify.com,clx9n75zz6770551bynhv8x01ur,0.01470588235
beth-ladd-collections.myshopify.com,clx9n75zz6770551bynhv8x01ur,0.02941176471
fb7fa544-df06-4a74-a422-f16bdd140935,clx9n75zz6770551bynhv8x01ur,0.1764705882
saltytubco.myshopify.com,heyjessicakay,0.02941176471
the-haircut-box.myshopify.com,heyjessicakay,0.02941176471
trueclassictees-com.myshopify.com,heyjessicakay,0.7647058824
testbig.myshopify.com,heyjessicakay,0.7647058824
pmdb.myshopify.com,heyjessicakay,0.7647058824
kitschllc.myshopify.com,heyjessicakay,0.02941176471
laticoleathers.myshopify.com,heyjessicakay,0.02941176471
g2gproteinbar.myshopify.com,heyjessicakay,0.02941176471
kryo-gear.myshopify.com,heyjessicakay,0.02941176471
the-leather-drop.myshopify.com,heyjessicakay,0.02941176471
abaraboveshop.myshopify.com,heyjessicakay,0.3790517639
shitthatiknit.myshopify.com,heyjessicakay,0.378915236
chouette-designs.myshopify.com,heyjessicakay,0.02941176471
dearkorra.myshopify.com,heyjessicakay,0.02941176471
year-and-day,heyjessicakay,0.07905471002
beddys.myshopify.com,heyjessicakay,0.02941176471
d7f3c9-3.myshopify.com,heyjessicakay,0.02941176471
boarderie.myshopify.com,heyjessicakay,0.3808730851
alden-threads.myshopify.com,heyjessicakay,0.3709246448
lemon-drop-love.myshopify.com,heyjessicakay,0.3920536196
modernandchicboutique.myshopify.com,heyjessicakay,0.02941176471
the-sweet-tooth-fairy.myshopify.com,heyjessicakay,0.02941176471
licorice-shop.myshopify.com,heyjessicakay,0.02941176471
mixhers2.myshopify.com,heyjessicakay,0.02941176471
cf29c4.myshopify.com,heyjessicakay,0.02941176471
fresh-fixes.myshopify.com,heyjessicakay,0.02941176471
janstowelstore.myshopify.com,heyjessicakay,0.02941176471
rock-ruddle-usa.myshopify.com,heyjessicakay,0.02941176471
the-lola-blanket.myshopify.com,heyjessicakay,0.02941176471
the-pony-pick.myshopify.com,heyjessicakay,0.7647058824
moonglow-jewelry.myshopify.com,heyjessicakay,0.3760922797
yuda-best.myshopify.com,heyjessicakay,0.02941176471
leatherbys-family-creamery.myshopify.com,heyjessicakay,0.3916806199
liveby-active.myshopify.com,heyjessicakay,0.02941176471
ivie-lola.myshopify.com,heyjessicakay,0.3879359242
firefly2019.myshopify.com,heyjessicakay,0.37466836
d25b052a-516c-4f31-ba70-7eab836e5a5f,heyjessicakay,0.1470588235
flagship-merch.myshopify.com,heyjessicakay,0.3782629965
drawers-clothing.myshopify.com,heyjessicakay,0.3613614408
caraway-home.myshopify.com,cly1pfiqv7730511pxj3jx7ns0k,0.02941176471
chappy-wrap.myshopify.com,cly1pfiqv7730511pxj3jx7ns0k,0.02941176471
beddys.myshopify.com,cly1pfiqv7730511pxj3jx7ns0k,0.01470588235
sea-marie-designs.myshopify.com,cly1pfiqv7730511pxj3jx7ns0k,0.02941176471
joanna-buchanan.myshopify.com,cly1pfiqv7730511pxj3jx7ns0k,0.02941176471
jj-paperie-co.myshopify.com,cly1pfiqv7730511pxj3jx7ns0k,0.02941176471
0327ae00-6694-4abc-a80a-dae056a20fca,cly1pfiqv7730511pxj3jx7ns0k,0.02941176471
home-and-kind.myshopify.com,cly1pfiqv7730511pxj3jx7ns0k,0.01470588235
the-stockplace.myshopify.com,cly1pfiqv7730511pxj3jx7ns0k,0.02941176471
the-lola-blanket.myshopify.com,cly1pfiqv7730511pxj3jx7ns0k,0.01470588235
waiting-on-martha.myshopify.com,cly1pfiqv7730511pxj3jx7ns0k,0.01470588235
sara-fitz.myshopify.com,cly1pfiqv7730511pxj3jx7ns0k,0.04411764706
florence-eiseman.myshopify.com,cly1pfiqv7730511pxj3jx7ns0k,0.02941176471
beth-ladd-collections.myshopify.com,cly1pfiqv7730511pxj3jx7ns0k,0.02941176471
fb7fa544-df06-4a74-a422-f16bdd140935,cly1pfiqv7730511pxj3jx7ns0k,0.02941176471
great-jones-goods.myshopify.com,clxomebhv5173571hywaz8ajf59,0.01470588235
livefashionable.myshopify.com,clxomebhv5173571hywaz8ajf59,0.02941176471
trueclassictees-com.myshopify.com,clxomebhv5173571hywaz8ajf59,0.01470588235
istolemyboyfriendsshirt.myshopify.com,clxomebhv5173571hywaz8ajf59,0.01470588235
mylola-com.myshopify.com,clxomebhv5173571hywaz8ajf59,0.01470588235
kitschllc.myshopify.com,clxomebhv5173571hywaz8ajf59,0.02941176471
sunday-pickle-co-2908.myshopify.com,clxomebhv5173571hywaz8ajf59,0.01470588235
amberlynncollection.myshopify.com,clxomebhv5173571hywaz8ajf59,0.02941176471
bureau-office.myshopify.com,clxomebhv5173571hywaz8ajf59,0.01470588235
amborellaorganics.myshopify.com,clxomebhv5173571hywaz8ajf59,0.02941176471
chappy-wrap.myshopify.com,clxomebhv5173571hywaz8ajf59,0.04411764706
935e891b-e393-496d-8ad9-0f60d45dca20,clxomebhv5173571hywaz8ajf59,0.02941176471
monogrammary.myshopify.com,clxomebhv5173571hywaz8ajf59,0.02941176471
mmlf-admin.myshopify.com,clxomebhv5173571hywaz8ajf59,0.01470588235
milton-goose.myshopify.com,clxomebhv5173571hywaz8ajf59,0.01470588235
ba1a6d13-cdf8-4ee6-a790-2708b4b74cc8,clxomebhv5173571hywaz8ajf59,0.02941176471
d08112-2.myshopify.com,clxomebhv5173571hywaz8ajf59,0.02941176471
c9030c07-3d1a-41db-9647-ffaf2b0cb81e,clxomebhv5173571hywaz8ajf59,0.02941176471
rey-to-z.myshopify.com,clxomebhv5173571hywaz8ajf59,0.7647058824
sea-marie-designs.myshopify.com,clxomebhv5173571hywaz8ajf59,0.7647058824
madeincookware.myshopify.com,clxomebhv5173571hywaz8ajf59,0.01470588235
rickirum.myshopify.com,clxomebhv5173571hywaz8ajf59,0.02941176471
kettleandfire.myshopify.com,clxomebhv5173571hywaz8ajf59,0.01470588235
thread-llc.myshopify.com,clxomebhv5173571hywaz8ajf59,0.01470588235
e5341a-39.myshopify.com,clxomebhv5173571hywaz8ajf59,0.02941176471
dudley-stephens.myshopify.com,clxomebhv5173571hywaz8ajf59,0.01470588235
scoutbags.myshopify.com,clxomebhv5173571hywaz8ajf59,0.02941176471
natemiababy.myshopify.com,clxomebhv5173571hywaz8ajf59,0.02941176471
nantucketcrisps.myshopify.com,clxomebhv5173571hywaz8ajf59,0.01470588235
ophelia-indigo.myshopify.com,clxomebhv5173571hywaz8ajf59,0.7794117647
0327ae00-6694-4abc-a80a-dae056a20fca,clxomebhv5173571hywaz8ajf59,0.02941176471
versed-skin.myshopify.com,clxomebhv5173571hywaz8ajf59,0.01470588235
home-and-kind.myshopify.com,clxomebhv5173571hywaz8ajf59,0.01470588235
janstowelstore.myshopify.com,clxomebhv5173571hywaz8ajf59,0.01470588235
the-lola-blanket.myshopify.com,clxomebhv5173571hywaz8ajf59,0.04411764706
waiting-on-martha.myshopify.com,clxomebhv5173571hywaz8ajf59,0.01470588235
mikunafoods.myshopify.com,clxomebhv5173571hywaz8ajf59,0.01470588235
the-monogram-corner-shop.myshopify.com,clxomebhv5173571hywaz8ajf59,0.7647058824
picnic-time-brands.myshopify.com,clxomebhv5173571hywaz8ajf59,0.04411764706
027cd5a5-c6a4-4cf3-bacb-2aa2ae95d619,clxomebhv5173571hywaz8ajf59,0.01470588235
238c1d08-333c-4d50-8fd8-de6c36cade9c,clxomebhv5173571hywaz8ajf59,0.02941176471
3a13fa-2.myshopify.com,clw82anru8434921bs4xv69o7cu,0.07352941176
pmdb.myshopify.com,clw82anru8434921bs4xv69o7cu,0.01470588235
am-niccoli.myshopify.com,clw82anru8434921bs4xv69o7cu,0.1176470588
kitschllc.myshopify.com,clw82anru8434921bs4xv69o7cu,0.01470588235
g2gproteinbar.myshopify.com,clw82anru8434921bs4xv69o7cu,0.01470588235
fullmhouse.myshopify.com,clw82anru8434921bs4xv69o7cu,0.07352941176
beddys.myshopify.com,clw82anru8434921bs4xv69o7cu,0.1029411765
igluoutfitters.myshopify.com,clw82anru8434921bs4xv69o7cu,0.1029411765
